reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,396.12,0.8,496.61053,4584.75425,69.388,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,396.876,0.84,512.30633,4966.14229,75.16,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,397.632,0.88,527.73359,5359.29376,81.11,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,398.388,0.92,542.90882,5764.01199,87.235,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,399.144,0.96,557.84683,6180.11213,93.533,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,399.9,1.0,572.561,6607.42,100.0,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,164.65,0.0,0.0,0.0,0.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,164.8,0.04,10.27738,1.77629,3.092,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,164.95,0.08,10.86338,3.75515,6.536,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.1,0.12,11.22153,5.81843,10.128,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.25,0.16,11.48279,7.93852,13.818,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.4,0.2,11.68961,10.10189,17.584,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.55,0.24,11.86136,12.30037,21.411,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.7,0.28,12.00854,14.5285,25.289,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,165.85,0.32,12.13751,16.78232,29.212,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.0,0.36,12.25242,19.05885,33.175,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.15,0.4,12.35613,21.35575,37.173,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.3,0.44,12.45071,23.67113,41.203,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.45,0.48,12.53768,26.00343,45.263,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.6,0.52,12.61822,28.35134,49.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.75,0.56,12.69325,30.71377,53.462,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,166.9,0.6,12.7635,33.08974,57.597,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.05,0.64,12.82957,35.47843,61.755,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.2,0.68,12.89195,37.8791,65.934,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.35,0.72,12.95103,40.2911,70.132,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.5,0.76,13.00717,42.71385,74.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.65,0.8,13.06065,45.14683,78.585,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.8,0.84,13.11173,47.58956,82.836,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,167.95,0.88,13.16062,50.04162,87.105,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,168.1,0.92,13.2075,52.50261,91.388,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,168.25,0.96,13.25255,54.97218,95.687,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Kotwal Feeder,Pagra Tank (Feeder),Morena,Ken,Ganges - Bramaputra,168.4,1.0,13.2959,57.45,100.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,182.88,0.0,0.0,0.0,0.0,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,183.538,0.04,2.44515,1.10353,0.916,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,184.196,0.08,3.35867,3.03163,2.516,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,184.854,0.12,4.044,5.47534,4.544,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,185.512,0.16,4.61348,8.32851,6.912,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,186.17,0.2,5.10987,11.53078,9.57,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,186.828,0.24,5.55485,15.04189,12.484,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,187.486,0.28,5.96117,18.83252,15.631,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,188.144,0.32,6.33709,22.88014,18.99,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,188.802,0.36,6.68831,27.16673,22.548,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,189.46,0.4,7.01894,31.67745,26.292,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,190.118,0.44,7.33209,36.39982,30.211,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,190.776,0.48,7.63016,41.32318,34.297,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,191.434,0.52,7.91505,46.43823,38.543,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,192.092,0.56,8.18829,51.73683,42.94,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,192.75,0.6,8.45114,57.21174,47.485,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,193.408,0.64,8.70465,62.85648,52.17,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,194.066,0.68,8.94971,68.66521,56.991,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,194.724,0.72,9.18708,74.63262,61.943,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,195.382,0.76,9.4174,80.75386,67.024,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,196.04,0.8,9.64124,87.0245,72.228,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,196.698,0.84,9.85909,93.44042,77.554,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,197.356,0.88,10.07139,99.99784,82.996,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,198.014,0.92,10.27852,106.69324,88.553,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,198.672,0.96,10.48082,113.52331,94.222,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagara,Pagara,Morena,Sindh,Ganges - Bramaputra,199.33,1.0,10.6786,120.485,100.0,0.45797,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,330.0,0.0,0.0,0.0,0.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,330.42,0.04,3.00787,3.77984,3.092,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,330.84,0.08,3.17938,7.99072,6.536,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,331.26,0.12,3.2842,12.38125,10.128,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,331.68,0.16,3.36066,16.89268,13.818,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,332.1,0.2,3.42119,21.49618,17.584,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,332.52,0.24,3.47146,26.17442,21.411,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,332.94,0.28,3.51453,30.91573,25.289,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,333.36,0.32,3.55228,35.71173,29.212,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,333.78,0.36,3.58591,40.55604,33.175,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,334.2,0.4,3.61626,45.4437,37.173,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,334.62,0.44,3.64394,50.37067,41.203,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,335.04,0.48,3.66939,55.33366,45.263,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,335.46,0.52,3.69296,60.32988,49.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,335.88,0.56,3.71492,65.35697,53.462,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,336.3,0.6,3.73548,70.4129,57.597,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,336.72,0.64,3.75482,75.49588,61.755,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,337.14,0.68,3.77307,80.60435,65.934,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,337.56,0.72,3.79037,85.73694,70.132,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,337.98,0.76,3.8068,90.8924,74.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,338.4,0.8,3.82245,96.06962,78.585,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,338.82,0.84,3.8374,101.2676,82.836,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,339.24,0.88,3.85171,106.48542,87.105,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,339.66,0.92,3.86543,111.72226,91.388,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,340.08,0.96,3.87861,116.97736,95.687,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pawai Medium Irrigation Project,Pawai,Panna,Ken,Ganges - Bramaputra,340.5,1.0,3.8913,122.25,100.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,433.04,0.0,0.0,0.0,0.0,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,433.519,0.04,1.42504,0.40317,0.429,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,433.998,0.08,2.30506,1.30427,1.387,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,434.478,0.12,3.0539,2.59197,2.756,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,434.957,0.16,3.72852,4.21941,4.487,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,435.436,0.2,4.35284,6.15741,6.548,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,435.915,0.24,4.93979,8.38523,8.917,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,436.394,0.28,5.49739,10.88703,11.577,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,436.874,0.32,6.03103,13.65011,14.515,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,437.353,0.36,6.54456,16.66396,17.72,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,437.832,0.4,7.04089,19.91967,21.182,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,438.311,0.44,7.52221,23.40955,24.893,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,438.79,0.48,7.9903,27.12684,28.846,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,439.27,0.52,8.44658,31.06557,33.034,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,439.749,0.56,8.89223,35.22035,37.453,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,440.228,0.6,9.32823,39.58634,42.095,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,440.707,0.64,9.75541,44.15912,46.958,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,441.186,0.68,10.17449,48.93463,52.036,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,441.666,0.72,10.58608,53.90915,57.326,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,442.145,0.76,10.99072,59.07922,62.824,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,442.624,0.8,11.3889,64.44163,68.526,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pagra Feeder,Pagra Tank (Feeder),Sagar,Ken,Ganges - Bramaputra,443.103,0.84,11.78102,69.99337,74.429,0.6938,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
