reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,segmental_live_capacity_mcm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence,matched_waterbody_name,fabdem_sample_count,fabdem_min_m,fabdem_max_m,fabdem_p05_m,fabdem_p95_m
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,341.838,0.96,7.00356,2.24484,38.84229,94.255,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,342.74,1.0,7.5541,2.36771,41.21,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,211.83,0.0,0.0,0.0,0.0,0.0,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,212.379,0.04,1.39314,0.43527,0.43527,0.35,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,212.928,0.08,2.35353,1.03541,1.47068,1.184,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,213.476,0.12,3.19838,1.52724,2.99792,2.413,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,214.025,0.16,3.97598,1.97113,4.96905,4.0,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,214.574,0.2,4.70712,2.38446,7.35351,5.919,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,215.123,0.24,5.40325,2.7757,10.12921,8.154,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,215.672,0.28,6.07155,3.14983,13.27904,10.689,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,216.22,0.32,6.71691,3.51012,16.78916,13.515,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,216.769,0.36,7.34287,3.85882,20.64798,16.621,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,217.318,0.4,7.95208,4.19765,24.84563,20.0,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,217.867,0.44,8.54661,4.52788,29.37351,23.644,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,218.416,0.48,9.1281,4.8505,34.22401,27.549,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,218.964,0.52,9.6979,5.16636,39.39037,31.708,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,219.513,0.56,10.25711,5.47612,44.86649,36.116,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,220.062,0.6,10.80666,5.78032,50.64681,40.769,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,220.611,0.64,11.34736,6.07945,56.72626,45.662,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,221.16,0.68,11.87989,6.37392,63.10018,50.793,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,221.708,0.72,12.40484,6.66406,69.76424,56.157,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,222.257,0.76,12.92273,6.9502,76.71444,61.752,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,222.806,0.8,13.43402,7.23259,83.94703,67.574,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,223.355,0.84,13.93913,7.51146,91.45849,73.62,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,223.904,0.88,14.4384,7.78706,99.24555,79.889,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,224.452,0.92,14.93218,8.05953,107.30508,86.376,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,225.001,0.96,15.42076,8.32908,115.63416,93.081,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Tigra,Tigra,Gwalior,Kunwari,Ganges - Bramaputra,225.55,1.0,15.9044,8.59584,124.23,100.0,0.75649,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Tigra,0,,,,
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,403.35,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,404.126,0.04,207.24457,61.92622,61.92622,1.947,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,404.903,0.08,207.35423,123.88522,185.81144,5.843,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,405.679,0.12,207.49373,123.95967,309.77111,9.741,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,406.456,0.16,207.77711,124.08602,433.85713,13.643,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,407.232,0.2,208.17542,124.28972,558.14685,17.552,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,408.008,0.24,208.90974,124.62816,682.77501,21.471,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,408.785,0.28,209.53966,125.0358,807.81081,25.403,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,409.561,0.32,210.10379,125.39259,933.2034,29.346,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,410.338,0.36,210.71002,125.74231,1058.94571,33.3,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,411.114,0.4,211.32678,126.10775,1185.05346,37.266,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,411.89,0.44,211.99706,126.49232,1311.54578,41.244,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,412.667,0.48,212.74016,126.91465,1438.46043,45.235,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,413.443,0.52,213.62012,127.39963,1565.86007,49.241,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,414.22,0.56,214.57115,127.94675,1693.80681,53.264,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,414.996,0.6,215.71957,128.57408,1822.38089,57.308,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,415.772,0.64,216.71447,129.21452,1951.59541,61.371,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,416.549,0.68,217.75322,129.82219,2081.4176,65.453,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,417.325,0.72,219.14555,130.54861,2211.96621,69.559,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,418.102,0.76,220.4168,131.34451,2343.31072,73.689,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,418.878,0.8,222.3013,132.28747,2475.59819,77.849,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,419.654,0.84,225.70622,133.86799,2609.46618,82.059,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,420.431,0.88,230.60084,136.34795,2745.81413,86.346,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,421.207,0.92,236.74478,139.64636,2885.46049,90.738,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,421.984,0.96,243.34318,143.45386,3028.91435,95.249,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Bargi,Bargi,Jabalpur,Banjar / Gaur,Narmada,422.76,1.0,262.2856,151.08565,3180.0,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bargi,298959,400.98,471.15,409.0,421.56
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,441.0,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,441.42,0.04,9.12668,2.67257,2.67257,1.971,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,441.84,0.08,9.13194,5.34668,8.01925,5.914,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,442.26,0.12,9.13281,5.34848,13.36773,9.858,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,442.68,0.16,9.13544,5.3495,18.71723,13.803,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,443.1,0.2,9.19147,5.36668,24.08391,17.761,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,443.52,0.24,9.2046,5.38693,29.47084,21.734,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,443.94,0.28,9.21773,5.39462,34.86546,25.712,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,444.36,0.32,9.24312,5.4059,40.27136,29.699,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,444.78,0.36,9.27376,5.42231,45.69367,33.697,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,445.2,0.4,9.29915,5.43872,51.13238,37.708,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,445.62,0.44,9.32104,5.45256,56.58494,41.729,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,446.04,0.48,9.34117,5.46486,62.04981,45.759,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,446.46,0.52,9.37619,5.48101,67.53082,49.801,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,446.88,0.56,9.40858,5.50075,73.03157,53.858,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,447.3,0.6,9.44885,5.52203,78.55361,57.93,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,447.72,0.64,9.49613,5.54767,84.10128,62.022,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,448.14,0.68,9.54603,5.57613,89.6774,66.134,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,448.56,0.72,9.60468,5.60791,95.28532,70.269,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,448.98,0.76,9.65459,5.6397,100.92502,74.428,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,449.4,0.8,9.70449,5.66893,106.59395,78.609,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,449.82,0.84,9.75351,5.6979,112.29184,82.811,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,450.24,0.88,9.83143,5.73507,118.02691,87.04,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,450.66,0.92,9.87958,5.77199,123.7989,91.297,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,451.08,0.96,9.94261,5.80454,129.60344,95.578,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Mahi Main,Mahi Main Dam,Jhabua,Mahi,Mahi,451.5,1.0,10.5353,5.99656,135.6,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahi Main,12034,447.5,463.07,447.5,450.26
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,254.13,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,254.45,0.04,553.9963,179.59345,179.59345,1.935,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,254.77,0.08,554.98321,359.50683,539.10028,5.808,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,255.09,0.12,555.93663,360.13584,899.23612,9.688,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,255.41,0.16,557.48836,360.94796,1260.18408,13.577,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,255.73,0.2,559.56527,362.12428,1622.30836,17.478,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,256.05,0.24,562.50132,363.74937,1986.05774,21.397,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,256.37,0.28,565.39595,365.63955,2351.69729,25.336,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,256.69,0.32,568.57784,367.60943,2719.30671,29.297,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,257.01,0.36,571.65399,369.63815,3088.94486,33.279,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,257.33,0.4,574.56625,371.57946,3460.52432,37.282,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,257.65,0.44,577.29874,373.40936,3833.93368,41.305,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,257.97,0.48,580.53439,375.3441,4209.27778,45.349,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,258.29,0.52,583.35147,377.30626,4586.58405,49.414,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,258.61,0.56,586.60826,379.27528,4965.85933,53.5,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,258.93,0.6,589.46765,381.25801,5347.11735,57.607,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
Indira Sagar,Indirasagar,Khandwa,Narmada,Narmada,259.25,0.64,592.58433,383.19532,5730.31267,61.736,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Indirasagar,747957,200.5,288.67,249.5,256.0
